Granville: -1.5959213; 48.8376284!
Bar-le-Duc: 5.1621546; 48.7736785!
Illkirch-Graffenstaden: 7.7116218; 48.5298611!
Méricourt: 2.86895; 50.4!
Beaune: 4.8380426; 47.0239064!
Chennevières-sur-Marne: 2.5426621; 48.7960018!
Ville-d'Avray: 2.1744615; 48.820717!
Grigny: 2.38993; 48.6591!
Carpentras: 5.048752; 44.0554997!
Ormesson-sur-Marne: 2.5483998; 48.785641!
Savigny-le-Temple: 2.5864042; 48.5848957!
Roche-la-Molière: 4.3239799; 45.4247996!
Le Pontet: 4.8602588; 43.9621858!
Bagneux: 2.3027323; 48.795056!
Saint-Fargeau-Ponthierry: 2.5297545; 48.5409009!
Étampes: 2.1611377; 48.4330421!
Briançon: 6.6448622; 44.9012447!
Mougins: 6.9997299; 43.5947!
Rambouillet: 1.8328853; 48.6482463!
Épinay-sous-Sénart: 2.5162; 48.6877!
Aix-les-Bains: 5.9099198; 45.691973!
Vienne: 4.8747841; 45.5252114!
Talence: -0.5879629; 44.8088438!
Couëron: -1.7271466; 47.2115054!
Châtellerault: 0.5540782; 46.8163047!
Nancy: 6.1838123; 48.6928048!
Romilly-sur-Seine: 3.71823; 48.5203!
L'Isle-sur-la-Sorgue: 5.0515385; 43.9185354!
Oyonnax: 5.6550948; 46.2576269!
Levallois-Perret: 2.2873009; 48.8951087!
Chilly-Mazarin: 2.3102393; 48.7073458!
Stiring-Wendel: 6.9276846; 49.2011432!
Firminy: 4.2853218; 45.3869985!
Montigny-en-Gohelle: 2.92988; 50.4269!
Cusset: 3.4602736; 46.1324239!
Béziers: 3.2166203; 43.341279!
Eaubonne: 2.2794326; 48.9906696!
Verneuil-sur-Seine: 1.96193; 48.9862!
Troyes: 4.0746257; 48.2971626!
Carros: 7.18785; 43.7846!
Allonnes: 0.1578819; 47.969283!
Pontoise: 2.1008067; 49.0508845!
Lons-le-Saunier: 5.5586167; 46.6739021!
Montrouge: 2.31606; 48.8144!
Pontarlier: 6.3546345; 46.9040348!
Colombes: 2.2543577; 48.922788!
Drancy: 2.4396335; 48.9232391!
Vence: 7.112377; 43.7238572!
Chanteloup-les-Vignes: 2.0304454; 48.9773358!
Alençon: 0.0911374; 48.4312059!
Bergerac: 0.487531; 44.8534568!
Guilherand-Granges: 4.86677; 44.929!
Montbéliard: 6.7977564; 47.5102368!
Chamalières: 3.06115; 45.7732!
Lomme: 2.9870927; 50.6457022!
Les Pennes-Mirabeau: 5.3090324; 43.4098822!
Osny: 2.0614598; 49.0660487!
Sèvres: 2.2127083; 48.8247407!
Saint-Avertin: 0.739923; 47.3577!
Villeneuve-la-Garenne: 2.3324727; 48.9350488!
Roissy-en-Brie: 2.66082; 48.7909!
Jeumont: 4.1000965; 50.2978009!
Florange: 6.1204524; 49.3215199!
Brive-la-Gaillarde: 1.5332389; 45.1584982!
Montereau-Fault-Yonne: 2.9556852; 48.3851656!
Bondy: 2.48291; 48.9031!
Lingolsheim: 7.6836346; 48.5580427!
Buxerolles: 0.3622284; 46.6126727!
Mouans-Sartoux: 6.9703991; 43.6203852!
Aire-sur-l'Adour: -0.2647028; 43.7006462!
Valbonne: 7.0085848; 43.6413793!
Neufchâteau: 5.6948571; 48.3553014!
Monistrol-sur-Loire: 4.1727546; 45.2926341!
Luxeuil-les-Bains: 6.3808865; 47.817177!
Redon: -2.0824145; 47.6571027!
Aire-sur-la-Lys: 2.3997438; 50.6395974!
Le Blanc: 1.0617161; 46.631588!
Claye-Souilly: 2.6883703; 48.9460871!
Sarlat-la-Canéda: 1.2161321; 44.8879431!
Port-Vendres: 3.1056167; 42.5204146!
Gex: 6.0588831; 46.3324378!
Joigny: 3.3991365; 47.9825085!
Saint-Affrique: 2.8866641; 43.9580035!
Saint-Pierre-du-Perray: 2.505381; 48.6137867!
Bagnères-de-Bigorre: 0.1530914; 43.0658212!
Bergues: 2.433907; 50.9685306!
Longpont-sur-Orge: 2.2852772; 48.6393035!
Chinon: 0.2402095; 47.1667182!
Aubusson: 2.1672459; 45.9546801!
La Queue-en-Brie: 2.5804923; 48.7864521!
Saint-Jean-d'Angély: -0.519141; 45.941!
Fonsorbes: 1.2314988; 43.5353273!
Lagnieu: 5.3480192; 45.9034952!
Prades: 2.4230399; 42.6190688!
Remiremont: 6.5912615; 48.0158951!
Saint-Jean-Bonnefonds: 4.4489864; 45.4572041!
Avallon: 3.9142899; 47.4832017!
Vaux-le-Pénil: 2.6796461; 48.5274621!
Dieuze: 6.7175524; 48.8106176!
Thuir: 2.7557657; 42.6291282!
Onnaing: 3.5980332; 50.3879559!
Dinard: -2.0584211; 48.6251435!
Lieusaint: 2.5509627; 48.6324762!
Obernai: 7.4817123; 48.4623358!
Yssingeaux: 4.1244081; 45.1434478!
L'Isle-d'Abeau: 5.2298398; 45.6230017!
Saint-Flour: 3.0931009; 45.0334949!
Dourdan: 2.0108992; 48.5309692!
Landivisiau: -4.0689755; 48.5130225!
Pithiviers: 2.2544871; 48.1738051!
Balma: 1.5058722; 43.6112042!
Saint-Marcellin: 5.3200144; 45.1541491!
Valréas: 4.9906089; 44.3851455!
Gaillard: 6.20988; 46.1838!
Le Coteau: 4.09203; 46.0205!
Triel-sur-Seine: 2.0088; 48.9764!
Gisors: 1.777826; 49.2789504!
Betton: -1.6414898; 48.1817122!
Limoux: 2.2176533; 43.0538068!
Elne: 2.9703352; 42.6015895!
Saint-Avé: -2.7432929; 47.6948788!
Villebon-sur-Yvette: 2.2276151; 48.7001003!
Bruz: -1.7485657; 48.0236822!
Guingamp: -3.1502007; 48.5618483!
Jargeau: 2.1243012; 47.8651223!
Belley: 5.6861466; 45.760758!
Beaumont: 3.0865441; 45.7541089!
Brantôme: 0.652856; 45.3626!
Saint-Jacques-de-la-Lande: -1.7171453; 48.0715326!
Aulnoye-Aymeries: 3.8392173; 50.2049337!
Trets: 5.6851425; 43.4469081!
Nyons: 5.12838; 44.3555!
Péronne: 2.9328772; 49.9285749!
Quetigny: 5.1169644; 47.3124986!
Figeac: 2.0324321; 44.6092335!
Segré: -0.8769478; 47.6846979!
Pornic: -2.1040102; 47.1152695!
Rivesaltes: 2.8709277; 42.7683568!
Saint-Just-en-Chaussée: 2.4337604; 49.5052334!
Bitche: 7.4254577; 49.0508729!
Chevigny-Saint-Sauveur: 5.1382218; 47.2977106!
Mirecourt: 6.1308959; 48.302454!
Fismes: 3.6802774; 49.3072449!
Saint-Barthélemy-d'Anjou: -0.4932941; 47.4683081!
Bédarieux: 3.1576143; 43.6155109!
Canet-en-Roussillon: 3.0105105; 42.704359!
Pernes-les-Fontaines: 5.059255; 43.9984627!
L'Aigle: 0.6270818; 48.7654319!
Beaumont-en-Véron: 0.1740302; 47.1912975!
Lillers: 2.47604; 50.5606!
La Roche-sur-Foron: 6.3121744; 46.066866!
Lamballe: -2.4987; 48.4641!
Belleville: 4.7486553; 46.1089382!
Donges: -2.0746303; 47.3188053!
Aubière: 3.1144195; 45.7512575!
Argelès-sur-Mer: 3.0233416; 42.5489182!
Monteux: 4.9968733; 44.0349281!
Clermont: 2.4079115; 49.3817829!
Bonsecours: 1.1239655; 49.4222278!
Ganges: 3.7070719; 43.935142!
Auriol: 5.6298611; 43.3688436!
Loudéac: -2.7513777; 48.1768988!
Saint-Julien-en-Genevois: 6.0812467; 46.1444789!
Saint-Jean-de-Maurienne: 6.3453423; 45.2774768!
Tournus: 4.9104079; 46.5636138!
Langon: -0.2456516; 44.5528404!
Arpajon: 2.2478363; 48.5902058!
Genas: 4.9965605; 45.7330585!
Rambervillers: 6.6353749; 48.3465684!
Auterive: 1.4770215; 43.3508371!
Saint-Maximin-la-Sainte-Baume: 5.862294; 43.4522053!
Ouistreham: -0.2579265; 49.2773562!
Pont-Audemer: 0.536392; 49.3458!
Capdenac-Gare: 2.0805165; 44.5741127!
Louhans: 5.2232175; 46.6291425!
Condom: 0.3745929; 43.9564563!
Sainte-Luce-sur-Loire: -1.4865339; 47.2493864!
Ferney-Voltaire: 6.1074087; 46.2554018!
Héricourt: 6.7609866; 47.5764321!
Orchies: 3.2420472; 50.4742219!
Marseille: 5.3699525; 43.2961743!
Bastia: 9.452542; 42.7065505!
Veyrier: 6.1844674; 46.1680673!
Corte: 9.1504022; 42.3060908!
Ajaccio: 8.7376029; 41.9263991!
Wervik: 3.043836; 50.7780196!
Porto-Vecchio: 9.2761531; 41.5921091!
Flers: -0.5676373; 48.7466059!
Meyrin: 6.0817791; 46.2328413!
Thônex: 6.19807; 46.1884469!
Le Grand-Saconnex: 6.126532; 46.2363321!
Martigues: 5.0548482; 43.4057328!
Céret: 2.7499077; 42.4875122!
Saint Peter Port: -2.5389979; 49.4568142!
Montpellier: 3.8767337; 43.6112422!
Épinal: 6.4506416; 48.1745644!
Bonneville: 6.4081056; 46.0776168!
Breisach am Rhein: 7.5806123; 48.0291415!
Allschwil: 7.541198; 47.548185!
Kehl: 7.8111039; 48.5731509!
Saint-Germain-en-Laye: 2.0942792; 48.8990413!
Bussy-Saint-Georges: 2.7073493; 48.8421836!
Mérignac: -0.6469599; 44.8422361!
Poissy: 2.0412028; 48.9286267!
Vauvert: 4.2764314; 43.69129!
Bègles: -0.5484599; 44.8074267!
Libourne: -0.2427217; 44.9133742!
Lormont: -0.5216683; 44.8791708!
Meylan: 5.7811983; 45.2092471!
Périgueux: 0.7184407; 45.1909365!
Hayange: 6.0636733; 49.3304353!
Plougastel-Daoulas: -4.369679; 48.3742317!
Mauguio: 4.0098366; 43.6154825!
Saint-Maur-des-Fossés: 2.4853197; 48.80276!
Le Haillan: -0.6761661; 44.872105!
Dammarie-les-Lys: 2.6349457; 48.5142941!
Loches: 0.9974964; 47.1280687!
Combs-la-Ville: 2.5537943; 48.6667126!
Bruges: -0.6074428; 44.8909958!
Canéjan: -0.6570934; 44.7615142!
Honfleur: 0.2338889; 49.4197222!
Auch: 0.5847904; 43.6464483!
Vire: -0.889166; 48.8386151!
Castelsarrasin: 1.1072875; 44.0395151!
Falaise: -0.2000154; 48.896381!
Montauban: 1.355833; 44.018056!
Saint-Junien: 0.9011111; 45.8872222!
Bayeux: -0.702778; 49.279445!
Caen: -0.3694564; 49.1830653!
Hirson: 4.0843479; 49.9218107!
Château-Thierry: 3.4; 49.04!
Chauny: 3.2189506; 49.6148945!
Laon: 3.6242285; 49.5641777!
Soissons: 3.3236111; 49.3816667!
Tergnier: 3.2920395; 49.656789!
Villers-Cotterêts: 3.0922686; 49.2573568!
Saint-Quentin: 3.2863888; 49.8486111!
Sedan: 4.9433409; 49.7033759!
Charleville-Mézières: 4.7186932; 49.7599365!
Olonne-sur-Mer: -1.771667; 46.536944!
Les Sables-d'Olonne: -1.783333; 46.497222!
Château-d'Olonne: -1.7361111; 46.505!
Saint-Hilaire-de-Riez: -1.9441667; 46.7219444!
Orly: 2.3951433; 48.7453214!
Challans: -1.8773787; 46.847943!
Fontenay-le-Comte: -0.8063735; 46.4661122!
Les Herbiers: -1.0146399; 46.8715761!
Luçon: -1.1645595; 46.4555953!
La Roche-sur-Yon: -1.4269698; 46.6705431!
Hérouville-Saint-Clair: -0.3353513; 49.2031097!
Ifs: -0.3506969; 49.1412393!
Mondeville: -0.3205016; 49.1758467!
Noyon: 2.9985384; 49.5814907!
Bernissart: 3.6504677; 50.475502!
Estaimpuis: 3.2640184; 50.7059794!
Viry-Châtillon: 2.3732542; 48.6695097!
Anzin: 3.5137253; 50.3752242!
La Ferté-Bernard: 0.6550005; 48.1851241!
Saint-Raphaël: 6.7694244; 43.4255303!
Saint-Ouen-l'Aumône: 2.1059841; 49.044765!
La Flèche: -0.0746149; 47.6968408!
Passy: 6.6859905; 45.9234886!
Aubenas: 4.3902399; 44.6205476!
Saint-Lô: -1.0908111; 49.1159414!
Coutances: -1.4454911; 49.047792!
Villeurbanne: 4.8796485; 45.7665222!
Avranches: -1.3579476; 48.6862085!
Arcachon: -1.1755714; 44.6539428!
Juvisy-sur-Orge: 2.373809; 48.6904063!
Senlis: 2.5846582; 49.2065404!
Meaux: 2.8964865; 48.9589146!
Cestas: -0.6595748; 44.7366179!
Le Pecq: 2.1026594; 48.8976716!
Moissac: 1.0846682; 44.1050886!
Brignoles: 6.0616452; 43.4064401!
Château-Gontier: -0.706697; 47.8261074!
Brest: -4.4860088; 48.3905283!
Sin-le-Noble: 3.1091921; 50.3644023!
Corbeil-Essonnes: 2.4803415; 48.6137682!
Asnières-sur-Seine: 2.2890199; 48.9105816!
Le Relecq-Kerhuon: -4.3949072; 48.4068591!
Puteaux: 2.2368863; 48.8841522!
Lure: 6.4959828; 47.6852975!
Ivry-sur-Seine: 2.3872525; 48.8122302!
Vincennes: 2.4396714; 48.8474508!
Pantin: 2.4019804; 48.8965023!
Saint-Ouen: 2.334267; 48.911729!
Clichy-sous-Bois: 2.5460722; 48.910939!
Clamart: 2.2630238; 48.8004599!
Taverny: 2.2234971; 49.0265888!
Denain: 3.3901645; 50.3297227!
Ronchin: 3.0923988; 50.6047965!
Caudry: 3.4119489; 50.1212925!
Seclin: 3.0306973; 50.5508704!
Ramonville-Saint-Agne: 1.4763113; 43.5481244!
Brignais: 4.7540703; 45.6739755!
Puigcerdà: 1.9278693; 42.4317966!
Lisieux: 0.2255168; 49.1460831!
Fourques: 4.6117562; 43.6934248!
Chambéry: 5.9203636; 45.5662672!
Guérande: -2.4298014; 47.3282126!
Saint-Nazaire: -2.2138905; 47.2733517!
La Baule-Escoublac: -2.3951595; 47.2843726!
Saint-Genis-Laval: 4.7928827; 45.6950021!
Colmar: 7.3579641; 48.0777517!
Saint-Martin-de-Crau: 4.8102927; 43.6384247!
Perpignan: 2.8844713; 42.6953868!
Saint-Rémy-de-Provence: 4.8319092; 43.7897545!
Tarascon: 4.6585115; 43.8053654!
Annonay: 4.6675475; 45.2399639!
Villefranche-de-Rouergue: 2.0375431; 44.3517623!
Decazeville: 2.2542071; 44.5585148!
Onet-le-Château: 2.5770621; 44.3747245!
Narbonne: 3.0065631; 43.1851361!
Menen: 3.1156565; 50.7969879!
Vannes: -2.7596245; 47.6586477!
Voisins-le-Bretonneux: 2.0511739; 48.7586686!
Bayonne: -1.475099; 43.4933379!
Biarritz: -1.5561079; 43.4815899!
Orthez: -0.7738363; 43.4874963!
Saint-Jean-de-Luz: -1.6596232; 43.3885129!
Bordeaux: -0.5800364; 44.841225!
Lucé: 1.4636; 48.4374987!
Nice: 7.2683912; 43.7009358!
Saint-Martin-d'Hères: 5.7539023; 45.1840758!
Comines-Warneton: 2.9993162; 50.7685215!
Ploërmel: -2.39808; 47.9323786!
La Londe-les-Maures: 6.2352929; 43.1384359!
Digne-les-Bains: 6.2351431; 44.0918144!
Briey: 5.939343; 49.2500189!
Pamiers: 1.6082177; 43.1147515!
Nogent-le-Rotrou: 0.8163959; 48.3208851!
Châteaudun: 1.3311459; 48.0701283!
Chartres: 1.5054073; 48.4479226!
Dreux: 1.3710486; 48.7359121!
Etival Clairefontaine: 6.8648898; 48.3639178!
Billère: -0.3905556; 43.3030044!
Lons: -0.4097637; 43.3154079!
Anglet: -1.5183409; 43.4849503!
Oloron-Sainte-Marie: -0.6115586; 43.1922408!
Avon: 2.7176967; 48.4004927!
Avignon: 4.8060329; 43.9493143!
Menton: 7.4986967; 43.7729548!
Vitré: -1.2085133; 48.1240564!
Lodève: 3.31892; 43.73106!
Sotteville-lès-Rouen: 1.089746; 49.4151549!
Agen: 0.6176324; 44.2015624!
Lannion: -3.4589094; 48.7322804!
Villeneuve-sur-Lot: 0.7046455; 44.4056615!
Saint-Grégoire: -1.6855884; 48.1516876!
Le Havre: 0.107907; 49.4936!
Tarnos: -1.4611915; 43.5405622!
Bazas: -0.2126009; 44.4320456!
Alleyrat: 2.1447402; 45.9891661!
Saint-Laurent-Médoc: -0.8216559; 45.1515584!
Saint-Apollinaire: 5.0878458; 47.3395469!
L'Houmeau: 0.1602576; 45.6548346!
